GEO ID,County,State Abbreviation,State,Year,County PrEP-to-Need Ratio,Male PrEP-to-Need Ratio,Female PrEP-to-Need Ratio,Age LE 24 PrEP-to-Need Ratio,Age 25-34 PrEP-to-Need Ratio,Age 35-44 PrEP-to-Need Ratio,Age 45-54 PrEP-to-Need Ratio,Age 55+ PrEP-to-Need Ratio
21153,Magoffin County,KY,Kentucky,2018,-2,-2,-2,-2,-2,-2,-2,-2
21155,Marion County,KY,Kentucky,2018,-2,-2,-2,-2,-2,-2,-2,-2
21157,Marshall County,KY,Kentucky,2018,-2,-2,-2,-2,-2,-2,-2,-2
21159,Martin County,KY,Kentucky,2018,-2,-2,-2,-2,-2,-2,-2,-2
21161,Mason County,KY,Kentucky,2018,-2,-2,-2,-2,-2,-2,-2,-2
21163,Meade County,KY,Kentucky,2018,-2,-2,-2,-2,-2,-2,-2,-2
21165,Menifee County,KY,Kentucky,2018,-2,-2,-2,-2,-2,-2,-2,-2
21167,Mercer County,KY,Kentucky,2018,-2,-2,-2,-2,-2,-2,-2,-2
21169,Metcalfe County,KY,Kentucky,2018,-2,-2,-2,-2,-2,-2,-2,-2
21171,Monroe County,KY,Kentucky,2018,-2,-2,-2,-2,-2,-2,-2,-2
21173,Montgomery County,KY,Kentucky,2018,-2,-2,-2,-2,-2,-2,-2,-2
21175,Morgan County,KY,Kentucky,2018,-2,-2,-2,-2,-2,-2,-2,-2
21177,Muhlenberg County,KY,Kentucky,2018,-2,-2,-2,-2,-2,-2,-2,-2
21179,Nelson County,KY,Kentucky,2018,-2,-2,-2,-2,-2,-2,-2,-2
21181,Nicholas County,KY,Kentucky,2018,-2,-2,-2,-2,-2,-2,-2,-2
21183,Ohio County,KY,Kentucky,2018,-2,-2,-2,-2,-2,-2,-2,-2
21185,Oldham County,KY,Kentucky,2018,-1,-2,-2,-2,-2,-2,-2,-2
21187,Owen County,KY,Kentucky,2018,-2,-2,-2,-2,-2,-2,-2,-2
21189,Owsley County,KY,Kentucky,2018,-2,-2,-2,-2,-2,-2,-2,-2
21191,Pendleton County,KY,Kentucky,2018,-2,-2,-2,-2,-2,-2,-2,-2
21193,Perry County,KY,Kentucky,2018,-2,-2,-2,-2,-2,-2,-2,-2
21195,Pike County,KY,Kentucky,2018,-1,-2,-2,-2,-2,-2,-2,-2
21197,Powell County,KY,Kentucky,2018,-2,-2,-2,-2,-2,-2,-2,-2
21199,Pulaski County,KY,Kentucky,2018,-1,-1,-1,-1,-1,-1,-1,-1
21201,Robertson County,KY,Kentucky,2018,-2,-2,-2,-2,-2,-2,-2,-2
21203,Rockcastle County,KY,Kentucky,2018,-2,-2,-2,-2,-2,-2,-2,-2
21205,Rowan County,KY,Kentucky,2018,-2,-2,-2,-2,-2,-2,-2,-2
21207,Russell County,KY,Kentucky,2018,-2,-2,-2,-2,-2,-2,-2,-2
21209,Scott County,KY,Kentucky,2018,-2,-2,-2,-2,-2,-2,-2,-2
21211,Shelby County,KY,Kentucky,2018,-2,-2,-2,-2,-2,-2,-2,-2
21213,Simpson County,KY,Kentucky,2018,-2,-2,-2,-2,-2,-2,-2,-2
21215,Spencer County,KY,Kentucky,2018,-2,-2,-2,-2,-2,-2,-2,-2
21217,Taylor County,KY,Kentucky,2018,-2,-2,-2,-2,-2,-2,-2,-2
21219,Todd County,KY,Kentucky,2018,-2,-2,-2,-2,-2,-2,-2,-2
21221,Trigg County,KY,Kentucky,2018,-2,-2,-2,-2,-2,-2,-2,-2
21223,Trimble County,KY,Kentucky,2018,-2,-2,-2,-2,-2,-2,-2,-2
21225,Union County,KY,Kentucky,2018,-2,-2,-2,-2,-2,-2,-2,-2
21227,Warren County,KY,Kentucky,2018,2.55,-1,-1,-1,-1,-1,-1,-1
21229,Washington County,KY,Kentucky,2018,-2,-2,-2,-2,-2,-2,-2,-2
21231,Wayne County,KY,Kentucky,2018,-2,-2,-2,-2,-2,-2,-2,-2
21233,Webster County,KY,Kentucky,2018,-2,-2,-2,-2,-2,-2,-2,-2
21235,Whitley County,KY,Kentucky,2018,-2,-2,-2,-2,-2,-2,-2,-2
21237,Wolfe County,KY,Kentucky,2018,-2,-2,-2,-2,-2,-2,-2,-2
21239,Woodford County,KY,Kentucky,2018,-2,-2,-2,-2,-2,-2,-2,-2
22001,Acadia Parish,LA,Louisiana,2018,3.63,3.25,-1,-1,-1,-1,-1,-1
22003,Allen Parish,LA,Louisiana,2018,-1,-1,-1,-1,-1,-1,-1,-1
22005,Ascension Parish,LA,Louisiana,2018,3.6,-1,-1,-1,3,-1,-1,-1
22007,Assumption Parish,LA,Louisiana,2018,-1,-1,-1,-1,-1,-1,-1,-1
22009,Avoyelles Parish,LA,Louisiana,2018,2.33,-1,-1,-1,-1,-1,-1,-1
22011,Beauregard Parish,LA,Louisiana,2018,-1,-1,-1,-1,-1,-1,-1,-1
22013,Bienville Parish,LA,Louisiana,2018,-1,-1,-1,-1,-1,-1,-1,-1
22015,Bossier Parish,LA,Louisiana,2018,1.53,-1,-1,-1,1.11,-1,-1,-1
22017,Caddo Parish,LA,Louisiana,2018,0.79,0.87,0.58,0.39,0.79,1.33,1.33,-1
22019,Calcasieu Parish,LA,Louisiana,2018,1.2,1.5,-1,-1,1.87,2.33,0.88,-1
22021,Caldwell Parish,LA,Louisiana,2018,-1,-1,-1,-1,-1,-1,-1,-1
22023,Cameron Parish,LA,Louisiana,2018,-1,-1,-1,-1,-1,-1,-1,-1
22025,Catahoula Parish,LA,Louisiana,2018,-1,-1,-1,-1,-1,-1,-1,-1
22027,Claiborne Parish,LA,Louisiana,2018,-1,-1,-1,-1,-1,-1,-1,-1
22029,Concordia Parish,LA,Louisiana,2018,-1,-1,-1,-1,-1,-1,-1,-1
22031,De Soto Parish,LA,Louisiana,2018,-1,-1,-1,-1,-1,-1,-1,-1
22033,East Baton Rouge Parish,LA,Louisiana,2018,2.1,2.1,2.11,2.13,1.68,3.88,2.6,0.94
22035,East Carroll Parish,LA,Louisiana,2018,-1,-1,-1,-1,-1,-1,-1,-1
22037,East Feliciana Parish,LA,Louisiana,2018,1.4,-1,-1,-1,-1,-1,-1,-1
22039,Evangeline Parish,LA,Louisiana,2018,2,-1,-1,-1,-1,-1,-1,-1
22041,Franklin Parish,LA,Louisiana,2018,-1,-1,-1,-1,-1,-1,-1,-1
22043,Grant Parish,LA,Louisiana,2018,-1,-1,-1,-1,-1,-1,-1,-1
22045,Iberia Parish,LA,Louisiana,2018,2.83,-1,-1,-1,-1,-1,-1,-1
22047,Iberville Parish,LA,Louisiana,2018,0.73,-1,-1,-1,0.83,-1,-1,-1
22049,Jackson Parish,LA,Louisiana,2018,-1,-1,-1,-1,-1,-1,-1,-1
22051,Jefferson Parish,LA,Louisiana,2018,2.92,3.49,1.7,2.36,3.11,2.83,3.27,3.5
22053,Jefferson Davis Parish,LA,Louisiana,2018,2.8,-1,-1,-1,-1,-1,-1,-1
22055,Lafayette Parish,LA,Louisiana,2018,1.96,2.21,1.18,0.86,2,4.5,-1,-1
22057,Lafourche Parish,LA,Louisiana,2018,4.71,-1,-1,-1,-1,-1,-1,-1
22059,LaSalle Parish,LA,Louisiana,2018,1,-1,-1,-1,-1,-1,-1,-1
22061,Lincoln Parish,LA,Louisiana,2018,2.63,-1,-1,1.2,-1,-1,-1,-1
22063,Livingston Parish,LA,Louisiana,2018,4.89,-1,-1,-1,-1,-1,-1,-1
22065,Madison Parish,LA,Louisiana,2018,-1,-1,-1,-1,-1,-1,-1,-1
22067,Morehouse Parish,LA,Louisiana,2018,1.86,-1,-1,-1,-1,-1,-1,-1
22069,Natchitoches Parish,LA,Louisiana,2018,1.43,-1,-1,-1,-1,-1,-1,-1
22071,Orleans Parish,LA,Louisiana,2018,2.76,3.05,1.96,1.7,2.74,3.63,2.93,3.56
22073,Ouachita Parish,LA,Louisiana,2018,2.33,3.1,0.9,-1,2.11,4,-1,1.17
22075,Plaquemines Parish,LA,Louisiana,2018,-1,-1,-1,-1,-1,-1,-1,-1
22077,Pointe Coupee Parish,LA,Louisiana,2018,-1,-1,-1,-1,-1,-1,-1,-1
22079,Rapides Parish,LA,Louisiana,2018,1.95,-1,-1,-1,3.5,1.67,1.2,-1
22081,Red River Parish,LA,Louisiana,2018,-1,-1,-1,-1,-1,-1,-1,-1
22083,Richland Parish,LA,Louisiana,2018,-1,-1,-1,-1,-1,-1,-1,-1
22085,Sabine Parish,LA,Louisiana,2018,-1,-1,-1,-1,-1,-1,-1,-1
22087,St. Bernard Parish,LA,Louisiana,2018,3.5,-1,-1,-1,-1,-1,-1,-1
22089,St. Charles Parish,LA,Louisiana,2018,-1,-1,-1,-1,-1,-1,-1,-1
22091,St. Helena Parish,LA,Louisiana,2018,-1,-1,-1,-1,-1,-1,-1,-1
22093,St. James Parish,LA,Louisiana,2018,2.4,-1,-1,-1,-1,-1,-1,-1
22095,St. John the Baptist Parish,LA,Louisiana,2018,3.5,-1,-1,-1,-1,-1,-1,-1
22097,St. Landry Parish,LA,Louisiana,2018,2,-1,-1,-1,1.36,-1,-1,-1
22099,St. Martin Parish,LA,Louisiana,2018,4.8,-1,-1,-1,-1,-1,-1,-1
22101,St. Mary Parish,LA,Louisiana,2018,3,-1,-1,-1,-1,-1,-1,-1
22103,St. Tammany Parish,LA,Louisiana,2018,7,-1,-1,-1,-1,-1,-1,-1
22105,Tangipahoa Parish,LA,Louisiana,2018,1.34,1.61,0.7,1.18,1.31,-1,-1,-1
22107,Tensas Parish,LA,Louisiana,2018,-1,-1,-1,-1,-1,-1,-1,-1
22109,Terrebonne Parish,LA,Louisiana,2018,4.22,-1,-1,-1,-1,-1,-1,-1
22111,Union Parish,LA,Louisiana,2018,-1,-1,-1,-1,-1,-1,-1,-1
22113,Vermilion Parish,LA,Louisiana,2018,4.5,4,-1,-1,-1,-1,-1,-1
22115,Vernon Parish,LA,Louisiana,2018,-1,-1,-1,-1,-1,-1,-1,-1
22117,Washington Parish,LA,Louisiana,2018,2.86,-1,-1,-1,-1,-1,-1,-1
22119,Webster Parish,LA,Louisiana,2018,0.75,-1,-1,-1,-1,-1,-1,-1
22121,West Baton Rouge Parish,LA,Louisiana,2018,1.14,-1,-1,-1,-1,-1,-1,-1
22123,West Carroll Parish,LA,Louisiana,2018,-1,-1,-1,-1,-1,-1,-1,-1
22125,West Feliciana Parish,LA,Louisiana,2018,-1,-1,-1,-1,-1,-1,-1,-1
22127,Winn Parish,LA,Louisiana,2018,-1,-1,-1,-1,-1,-1,-1,-1
23001,Androscoggin County,ME,Maine,2018,-1,-2,-2,-2,-2,-2,-2,-2
23003,Aroostook County,ME,Maine,2018,-1,-2,-2,-2,-2,-2,-2,-2
23005,Cumberland County,ME,Maine,2018,17.11,-2,-2,-2,-2,-2,-2,-2
23007,Franklin County,ME,Maine,2018,-1,-2,-2,-2,-2,-2,-2,-2
23009,Hancock County,ME,Maine,2018,-1,-2,-2,-2,-2,-2,-2,-2
23011,Kennebec County,ME,Maine,2018,-1,-2,-2,-2,-2,-2,-2,-2
23013,Knox County,ME,Maine,2018,-1,-2,-2,-2,-2,-2,-2,-2
23015,Lincoln County,ME,Maine,2018,-1,-2,-2,-2,-2,-2,-2,-2
23017,Oxford County,ME,Maine,2018,-1,-2,-2,-2,-2,-2,-2,-2
23019,Penobscot County,ME,Maine,2018,4.29,-2,-2,-2,-2,-2,-2,-2
23021,Piscataquis County,ME,Maine,2018,-1,-2,-2,-2,-2,-2,-2,-2
23023,Sagadahoc County,ME,Maine,2018,-1,-2,-2,-2,-2,-2,-2,-2
23025,Somerset County,ME,Maine,2018,-1,-2,-2,-2,-2,-2,-2,-2
23027,Waldo County,ME,Maine,2018,-1,-2,-2,-2,-2,-2,-2,-2
23029,Washington County,ME,Maine,2018,-1,-2,-2,-2,-2,-2,-2,-2
23031,York County,ME,Maine,2018,14,-2,-2,-2,-2,-2,-2,-2
24001,Allegany County,MD,Maryland,2018,2.83,-1,-1,-1,-1,-1,-1,-1
24003,Anne Arundel County,MD,Maryland,2018,5.91,7.68,1.31,-1,6.5,5.5,-1,3.2
24005,Baltimore County,MD,Maryland,2018,3.79,4.79,1.31,3.37,4.14,4.88,2.76,3.9
24009,Calvert County,MD,Maryland,2018,9.8,-1,-1,-1,-1,-1,-1,-1
24011,Caroline County,MD,Maryland,2018,-1,-2,-2,-2,-2,-2,-2,-2
24013,Carroll County,MD,Maryland,2018,8.33,-1,-1,-1,-1,-1,-1,-1
24015,Cecil County,MD,Maryland,2018,5.43,-1,-1,-1,-1,-1,-1,-1
24017,Charles County,MD,Maryland,2018,2.45,2.69,1.2,-1,-1,-1,-1,-1
24019,Dorchester County,MD,Maryland,2018,2.4,-2,-2,-2,-2,-2,-2,-2
24021,Frederick County,MD,Maryland,2018,5.44,-1,-1,-1,-1,-1,-1,-1
24023,Garrett County,MD,Maryland,2018,-1,-2,-2,-2,-2,-2,-2,-2
24025,Harford County,MD,Maryland,2018,4.6,7.93,0.45,-1,-1,-1,-1,1.33
24027,Howard County,MD,Maryland,2018,7.47,10.31,1.17,-1,-1,-1,-1,1.29
24029,Kent County,MD,Maryland,2018,-1,-2,-2,-2,-2,-2,-2,-2
24031,Montgomery County,MD,Maryland,2018,4.02,5.34,0.83,3.91,4.41,4.56,4.64,2.08
24033,Prince George's County,MD,Maryland,2018,1.96,2.53,0.59,1.61,2.28,2.24,1.75,1.53
24035,Queen Anne's County,MD,Maryland,2018,-1,-2,-2,-2,-2,-2,-2,-2
24037,St. Mary's County,MD,Maryland,2018,-1,-2,-2,-2,-2,-2,-2,-2
24039,Somerset County,MD,Maryland,2018,-1,-2,-2,-2,-2,-2,-2,-2
24041,Talbot County,MD,Maryland,2018,-1,-2,-2,-2,-2,-2,-2,-2
24043,Washington County,MD,Maryland,2018,7.75,-1,-1,-1,-1,-1,-1,-1
24045,Wicomico County,MD,Maryland,2018,2.18,-1,-1,-1,-1,-1,-1,-1
24047,Worcester County,MD,Maryland,2018,-1,-2,-2,-2,-2,-2,-2,-2
24510,Baltimore city,MD,Maryland,2018,2.12,2.55,0.91,1.8,2.58,3.06,1.85,1.06
25001,Barnstable County,MA,Massachusetts,2018,13.2,-2,-2,-2,-2,-2,-2,-2
25003,Berkshire County,MA,Massachusetts,2018,-1,-2,-2,-2,-2,-2,-2,-2
25005,Bristol County,MA,Massachusetts,2018,10.82,-2,-2,-2,-2,-2,-2,-2
25007,Dukes County,MA,Massachusetts,2018,-1,-2,-2,-2,-2,-2,-2,-2
25009,Essex County,MA,Massachusetts,2018,9.15,-1,-1,-1,-1,-1,-1,-1
25011,Franklin County,MA,Massachusetts,2018,-1,-2,-2,-2,-2,-2,-2,-2
25013,Hampden County,MA,Massachusetts,2018,8,-2,-2,-2,-2,-2,-2,-2
25015,Hampshire County,MA,Massachusetts,2018,-1,-2,-2,-2,-2,-2,-2,-2
25017,Middlesex County,MA,Massachusetts,2018,14.48,18.82,2.41,-1,-1,-1,-1,-1
25019,Nantucket County,MA,Massachusetts,2018,-1,-2,-2,-2,-2,-2,-2,-2
25021,Norfolk County,MA,Massachusetts,2018,23.15,-1,-1,-1,-1,-1,-1,-1
25023,Plymouth County,MA,Massachusetts,2018,9.31,-2,-2,-2,-2,-2,-2,-2
25025,Suffolk County,MA,Massachusetts,2018,11.81,-1,-1,-1,-1,-1,-1,-1
25027,Worcester County,MA,Massachusetts,2018,7.46,-1,-1,-1,-1,-1,-1,-1
26001,Alcona County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
26003,Alger County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
26005,Allegan County,MI,Michigan,2018,4.43,-1,-1,-1,-1,-1,-1,-1
26007,Alpena County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
26009,Antrim County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
26011,Arenac County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
26013,Baraga County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
26015,Barry County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
26017,Bay County,MI,Michigan,2018,3.43,-1,-1,-1,-1,-1,-1,-1
26019,Benzie County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
26021,Berrien County,MI,Michigan,2018,5.33,-1,-1,-1,2.8,-1,-1,-1
26023,Branch County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
26025,Calhoun County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
26027,Cass County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
26029,Charlevoix County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
26031,Cheboygan County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
26033,Chippewa County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
26035,Clare County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
26037,Clinton County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
26039,Crawford County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
26041,Delta County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
26043,Dickinson County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
26045,Eaton County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
26047,Emmet County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
26049,Genesee County,MI,Michigan,2018,2.79,3.22,1.29,2.18,2.21,5.6,-1,-1
26051,Gladwin County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
26053,Gogebic County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
26055,Grand Traverse County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
26057,Gratiot County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
26059,Hillsdale County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
26061,Houghton County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
26063,Huron County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
26065,Ingham County,MI,Michigan,2018,5.96,7.94,1.14,-1,5.7,4.71,-1,-1
26067,Ionia County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
26069,Iosco County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
26071,Iron County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
26073,Isabella County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
26075,Jackson County,MI,Michigan,2018,3.75,3.5,-1,-1,2.67,-1,-1,-1
26077,Kalamazoo County,MI,Michigan,2018,3.68,-1,-1,-1,4.6,-1,-1,-1
26079,Kalkaska County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
26081,Kent County,MI,Michigan,2018,6.09,6.7,2.83,3.7,8.38,6.4,7.43,3.5
26083,Keweenaw County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
26085,Lake County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
26087,Lapeer County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
26089,Leelanau County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
26091,Lenawee County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
26093,Livingston County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
26095,Luce County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
26097,Mackinac County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
26099,Macomb County,MI,Michigan,2018,4.58,5.16,1.73,-1,4.96,5.79,5.3,-1
26101,Manistee County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
26103,Marquette County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
26105,Mason County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
26107,Mecosta County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
26109,Menominee County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
26111,Midland County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
26113,Missaukee County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
26115,Monroe County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
26117,Montcalm County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
26119,Montmorency County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
26121,Muskegon County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
26123,Newaygo County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
26125,Oakland County,MI,Michigan,2018,3.97,4.39,1.75,4.05,4.59,5,5.25,1.36
26127,Oceana County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
26129,Ogemaw County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
26131,Ontonagon County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
26133,Osceola County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
26135,Oscoda County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
26137,Otsego County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
26139,Ottawa County,MI,Michigan,2018,7.4,-1,-1,2.2,-1,-1,-1,-1
26141,Presque Isle County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
26143,Roscommon County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
26145,Saginaw County,MI,Michigan,2018,2.25,-1,-1,1,2.8,-1,-1,-1
26147,St. Clair County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
26149,St. Joseph County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
26151,Sanilac County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
26153,Schoolcraft County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
26155,Shiawassee County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
26157,Tuscola County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
26159,Van Buren County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
26161,Washtenaw County,MI,Michigan,2018,8.72,-1,-1,-1,8.57,-1,-1,-1
26163,Wayne County,MI,Michigan,2018,2.93,3.27,1.75,2.49,3.22,3.46,2.98,2.16
26165,Wexford County,MI,Michigan,2018,-1,-1,-1,-1,-1,-1,-1,-1
27001,Aitkin County,MN,Minnesota,2018,-1,-1,-1,-1,-1,-1,-1,-1
27003,Anoka County,MN,Minnesota,2018,16.22,21.77,2.8,-1,16.86,-1,-1,-1
27005,Becker County,MN,Minnesota,2018,-1,-1,-1,-1,-1,-1,-1,-1
27007,Beltrami County,MN,Minnesota,2018,-1,-1,-1,-1,-1,-1,-1,-1
27009,Benton County,MN,Minnesota,2018,-1,-1,-1,-1,-1,-1,-1,-1
27011,Big Stone County,MN,Minnesota,2018,-1,-1,-1,-1,-1,-1,-1,-1
27013,Blue Earth County,MN,Minnesota,2018,-1,-1,-1,-1,-1,-1,-1,-1
27015,Brown County,MN,Minnesota,2018,-1,-1,-1,-1,-1,-1,-1,-1
27017,Carlton County,MN,Minnesota,2018,-1,-1,-1,-1,-1,-1,-1,-1
27019,Carver County,MN,Minnesota,2018,-1,-1,-1,-1,-1,-1,-1,-1
27021,Cass County,MN,Minnesota,2018,-1,-1,-1,-1,-1,-1,-1,-1
27023,Chippewa County,MN,Minnesota,2018,-1,-1,-1,-1,-1,-1,-1,-1
27025,Chisago County,MN,Minnesota,2018,-1,-1,-1,-1,-1,-1,-1,-1
27027,Clay County,MN,Minnesota,2018,-1,-1,-1,-1,-1,-1,-1,-1
27029,Clearwater County,MN,Minnesota,2018,-1,-1,-1,-1,-1,-1,-1,-1
27031,Cook County,MN,Minnesota,2018,-1,-1,-1,-1,-1,-1,-1,-1
27033,Cottonwood County,MN,Minnesota,2018,-1,-1,-1,-1,-1,-1,-1,-1
27035,Crow Wing County,MN,Minnesota,2018,-1,-1,-1,-1,-1,-1,-1,-1
27037,Dakota County,MN,Minnesota,2018,8.1,10.07,2.8,6.8,-1,-1,3.29,-1
27039,Dodge County,MN,Minnesota,2018,-1,-1,-1,-1,-1,-1,-1,-1
27041,Douglas County,MN,Minnesota,2018,-1,-1,-1,-1,-1,-1,-1,-1
27043,Faribault County,MN,Minnesota,2018,-1,-1,-1,-1,-1,-1,-1,-1
27045,Fillmore County,MN,Minnesota,2018,-1,-1,-1,-1,-1,-1,-1,-1
27047,Freeborn County,MN,Minnesota,2018,-1,-1,-1,-1,-1,-1,-1,-1
27049,Goodhue County,MN,Minnesota,2018,-1,-1,-1,-1,-1,-1,-1,-1
27051,Grant County,MN,Minnesota,2018,-1,-1,-1,-1,-1,-1,-1,-1
27053,Hennepin County,MN,Minnesota,2018,10.12,12.19,2.4,6.88,13.32,10,8.69,10.09
27055,Houston County,MN,Minnesota,2018,-1,-1,-1,-1,-1,-1,-1,-1
27057,Hubbard County,MN,Minnesota,2018,-1,-1,-1,-1,-1,-1,-1,-1
27059,Isanti County,MN,Minnesota,2018,-1,-1,-1,-1,-1,-1,-1,-1
27061,Itasca County,MN,Minnesota,2018,-1,-1,-1,-1,-1,-1,-1,-1
27063,Jackson County,MN,Minnesota,2018,-1,-1,-1,-1,-1,-1,-1,-1
27065,Kanabec County,MN,Minnesota,2018,-1,-1,-1,-1,-1,-1,-1,-1
27067,Kandiyohi County,MN,Minnesota,2018,-1,-1,-1,-1,-1,-1,-1,-1
27069,Kittson County,MN,Minnesota,2018,-1,-1,-1,-1,-1,-1,-1,-1
27071,Koochiching County,MN,Minnesota,2018,-1,-1,-1,-1,-1,-1,-1,-1
27073,Lac qui Parle County,MN,Minnesota,2018,-1,-1,-1,-1,-1,-1,-1,-1
27075,Lake County,MN,Minnesota,2018,-1,-1,-1,-1,-1,-1,-1,-1
27077,Lake of the Woods County,MN,Minnesota,2018,-1,-1,-1,-1,-1,-1,-1,-1
27079,Le Sueur County,MN,Minnesota,2018,-1,-1,-1,-1,-1,-1,-1,-1
27081,Lincoln County,MN,Minnesota,2018,-1,-1,-1,-1,-1,-1,-1,-1
27083,Lyon County,MN,Minnesota,2018,-1,-1,-1,-1,-1,-1,-1,-1
27085,McLeod County,MN,Minnesota,2018,-1,-1,-1,-1,-1,-1,-1,-1
27087,Mahnomen County,MN,Minnesota,2018,-1,-1,-1,-1,-1,-1,-1,-1
27089,Marshall County,MN,Minnesota,2018,-1,-1,-1,-1,-1,-1,-1,-1
27091,Martin County,MN,Minnesota,2018,-1,-1,-1,-1,-1,-1,-1,-1
27093,Meeker County,MN,Minnesota,2018,-1,-1,-1,-1,-1,-1,-1,-1
27095,Mille Lacs County,MN,Minnesota,2018,-1,-1,-1,-1,-1,-1,-1,-1
27097,Morrison County,MN,Minnesota,2018,-1,-1,-1,-1,-1,-1,-1,-1
27099,Mower County,MN,Minnesota,2018,-1,-1,-1,-1,-1,-1,-1,-1
27101,Murray County,MN,Minnesota,2018,-1,-1,-1,-1,-1,-1,-1,-1
27103,Nicollet County,MN,Minnesota,2018,-1,-1,-1,-1,-1,-1,-1,-1
27105,Nobles County,MN,Minnesota,2018,-1,-1,-1,-1,-1,-1,-1,-1
27107,Norman County,MN,Minnesota,2018,-1,-1,-1,-1,-1,-1,-1,-1
